84239	9891
8929	129531
56676	168433
5889	2033
1725	2649
3759	7249
10391	9203
4675	1602
4605	5884
477	8370
57621	6305
1016	9744
11259	55769
55714	5994
708	84525
79365	25793
120071	266747
127703	84733
57106	114790
64581	4833
159296	64834
11167	163050
57418	5989
57659	54555
56255	10148
5932	79814
7534	84525
8929	5414
64400	7156
153657	5890
137872	109
4000	5050
5411	22878
51247	2214
9702	1602
9218	5890
51373	1363
114790	26
3493	9122
5050	3308
165100	29089
1503	3566
80319	10481
60488	6035
7718	26258
5889	55769
169981	7518
1603	85012
8557	55260
577	5161
53904	51699
4685	5994
55752	708
222	10113
6191	326625
3351	6133
5788	7374
6615	5575
3786	5161
23137	29057
115207	3758
56949	4053
144501	401152
148206	4901
267	731682
5905	6772
132320	64127
9468	23008
58486	54762
6615	6285
10195	79913
54461	3090
8766	3822
64648	9462
23032	128272
3351	3689
11075	80319
84923	6449
9547	26292
23261	2649
2354	55080
8220	5978
4605	80218
4236	9110
80005	10
1725	139422
116444	4316
54815	168433
56000	401152
55737	7518
65979	7023
3759	639
9495	6626
5910	84164
89970	92595
6161	128272
83733	6906
266747	8527
91663	139422
4675	5630
79849	9278
55752	116988
93034	1725
3603	8970
10481	168433
5320	7288
11075	653219
8370	23087
540	2108
51246	114790
116444	10113
2033	1325
9744	135154
3566	23370
57035	5073
1120	10644
7120	1385
1629	9278
540	5994
112399	84102
2261	81029
10742	6844
65988	10113
6626	1105
728	7410
25793	140890
5245	1325
9334	6626
132320	4807
3224	81493
57596	79571
89876	4154
608	7156
91663	1084
8645	27321
91582	1105
353116	4923
84529	6732
4807	6314
4524	654346
10052	5630
3883	51699
115294	9761
55280	51263
83461	2214
55130	3575
10417	59307
3882	6423
55251	6161
56676	1264
728642	3887
57621	3308
838	79792
6988	9064
9821	518
5238	2811
10113	168433
4236	80319
6191	84807
4128	5033
51246	3575
3224	6613
9744	710
57143	9462
148170	89970
54972	2261
2968	9891
5137	54555
4616	23299
1053	2108
8766	353141
7314	54754
6193	1951
26227	728
8929	1798
6421	55280
51065	10113
78988	4316
58473	710
5137	57418
51222	1105
115294	27042
55752	57621
4807	26258
23394	6772
5320	5790
153657	5652
93034	4986
10417	4923
2794	90655
10	64581
58473	6133
57862	79184
60488	3822
654346	3359
83461	79792
54108	586
5050	1565
654346	5042
5267	27321
57097	338
51727	8645
727866	55737
2353	116143
9334	6521
27341	983
4807	3308
3963	84239
1264	5245
10427	79792
11259	5994
89970	7388
8662	7718
1778	64127
4685	5652
540	84967
3963	116988
1200	1036
3689	57621
6906	5896
5542	92595
56949	3759
54461	7922
51650	91647
54517	353116
2149	51257
2815	4685
139422	54675
731682	129531
84062	55840
55906	326625
8883	8645
8929	64581
489	6035
64834	1105
6309	5994
140890	431707
83733	26528
8976	64648
57697	11067
5989	7410
939	8637
1778	3603
6193	4901
1016	10417
6615	79816
4601	79814
9891	9212
26999	1009
4846	115294
81579	5890
55361	26258
8662	57106
9547	89876
406921	22878
150	84733
9919	64648
55906	28755
389840	5631
5245	9278
23032	55718
5994	55729
93034	4833
79365	64581
2207	92595
54855	57606
55194	4886
5909	5884
5932	6392
6314	7410
23505	81493
3786	10165
81624	8557
10417	2042
653219	974
1778	23370
10742	8557
6309	55729
1009	7518
51247	5631
9644	5267
7753	128272
2549	1105
9218	1200
3224	23261
84256	4154
6988	116173
2261	57143
22934	4068
4846	79137
84733	134359
58524	7141
1813	9472
7534	10534
3242	2549
150	7922
9744	54675
1016	5631
4236	3235
51236	54855
1120	30833
1990	7288
92595	128272
728	9595
10134	65988
489	5912
122481	54893
51246	983
54939	6786
1385	80218
196472	169981
51650	22878
8662	389840
23646	4316
57143	387893
6772	5414
22934	51307
56255	6595
129521	3578
728642	57402
6191	51650
255631	55714
3822	64581
54815	135154
586	55737
838	7518
89858	4099
5889	5884
10481	51373
55714	4901
2042	54675
5414	5297
51258	7922
2042	57142
5896	10165
51260	9122
81569	406921
9203	9472
6421	115207
55737	1385
9124	57862
267	7518
55080	54815
64432	116988
116444	9698
3092	51260
81569	3814
6906	23370
9462	353323
3883	6133
4807	116988
27145	431707
84904	387597
267	3684
11167	109
5788	387597
11075	4014
57143	153657
3685	5631
8527	9620
7625	6133
10134	255631
5932	2873
91582	169981
64434	6621
51222	25970
9047	4128
140890	49
55130	11341
116444	54865
340205	9595
3814	149428
196472	653219
439	84256
89858	57132
7120	89848
4053	135154
4128	57142
57097	4923
169981	2108
3308	6786
64399	23394
7374	5989
639	389840
91663	1951
1503	4923
51727	51527
4601	6133
5693	9595
875	389840
152007	9472
84152	135154
4675	54893
6421	5630
10417	23299
9468	23316
51236	55808
6035	158931
57132	55770
64400	55080
9821	229
653219	54958
81569	64432
54517	7580
23370	6674
55096	54958
169981	23300
64434	22878
91647	5889
518	23177
55196	7023
51247	8637
7534	4128
91582	64581
27145	6392
4675	7249
109	9761
60488	9965
60	353323
54972	4924
64581	4154
1826	7163
3566	9064
144501	51699
5693	168433
23261	94120
140890	8637
1951	80218
10063	116988
8741	56949
5245	8557
5912	3575
2353	55130
10148	92595
10427	8527
55148	10534
23505	80319
55251	23087
26528	54814
84152	779
51247	3184
5788	79814
27341	4524
54108	939
9462	8140
84062	1385
55718	3359
152007	84807
2149	57402
9744	140890
57097	2033
4886	9212
84923	54754
7718	148206
84923	10427
55808	6161
654346	9472
4854	29089
7287	5125
11157	6364
22934	64432
51065	55130
54108	9122
55041	5989
4601	5890
387893	5042
528	3684
939	55080
1200	5790
492303	115294
5905	7357
27341	94120
7718	2811
153657	23394
387893	3308
60468	128209
608	8220
3882	7518
55130	29089
55096	128272
5575	4807
57862	653219
10213	83737
52	55814
79913	64127
639	1053
1725	7410
54939	6133
3759	5630
8527	58524
728642	4685
528	112399
5693	4014
2353	229
9698	79792
51065	7518
577	55148
65979	5652
115294	7374
5989	2475
10134	80218
57369	55361
51727	5905
64399	7518
91647	229
57659	23177
5267	5896
2649	3070
5245	9821
5693	26227
64399	10644
9468	7357
683	10644
27145	8689
4277	6988
340205	79892
26258	8321
5884	90655
2354	2873
25766	57035
60488	1951
137872	6133
8324	4854
7259	353323
6772	54675
8929	9547
165100	64399
1363	25970
10417	518
84256	132320
55096	5575
11075	4833
91582	8220
23264	57097
9334	6997
51571	6942
5631	51260
6539	51307
727866	26292
57035	3359
6421	57596
23264	89848
51373	4901
55130	6161
6615	1499
10481	3566
2042	3578
993	3575
3685	168433
7388	4099
577	79814
51132	129831
27341	64127
7534	9698
577	9278
64834	6161
84923	4000
9218	8527
8370	2649
3351	2475
6906	4000
3814	1951
80725	64127
30833	983
84256	9891
54762	5411
6449	7922
51065	49
79682	7922
9124	2565
8557	3822
439	8689
80005	1325
9702	84923
1363	8970
4277	84239
149076	55769
55906	5267
4068	9747
144501	23394
51258	5884
53904	983
81624	2295
4601	55080
9727	79814
165100	7156
5693	7410
140850	653219
5883	2811
65988	708
83733	6621
4807	51257
2149	3822
3963	1200
4616	51260
3224	91647
5161	3578
10742	1325
5238	23370
8929	5790
2149	6621
908	9064
4882	6615
6621	116988
3786	54814
9126	129831
11341	84962
477	51257
5797	8220
60488	3493
5137	3887
3759	266747
8324	6364
23505	9747
55718	3073
5978	57142
80725	728642
9047	4675
3822	10113
84904	51260
10063	10195
52	65988
57169	6193
10078	55814
3759	85012
23032	11067
3308	4856
9334	5994
22878	1325
6035	64127
4854	64834
83461	6314
10	54865
64432	5033
8022	7163
1603	89970
64434	29089
3814	4901
220441	540
57659	7357
11250	51222
27253	55770
51236	114790
79682	27145
165100	54855
54893	5989
4601	7374
51571	401152
53904	84152
55752	9912
91647	169981
3242	8557
5652	89876
9839	55260
84152	23299
653219	116988
8412	2811
79682	6626
116444	5905
23008	4986
122481	55718
84962	5652
7922	5905
4000	129521
29089	28755
908	79913
3566	1565
8645	163050
3224	1778
4128	6161
10078	3786
7325	9218
51246	7023
57143	11157
64756	3566
4923	80218
23505	3882
25766	57697
27145	5073
30833	727866
540	2033
1503	64399
267	6423
7120	4923
90362	10534
196472	55840
4000	5890
2794	4901
1264	64127
7625	1231
9644	1036
93034	7410
134359	23177
23299	5884
9462	1990
5797	10113
4882	9620
81029	51065
5542	57369
140890	997
10063	9764
5407	7518
6988	27253
84256	4833
89858	54461
939	64127
149428	1951
51571	7249
6392	229
83461	5050
26292	7410
489	51699
22934	586
1503	6314
222	9620
51650	939
27065	80218
838	51065
25793	79814
3242	326625
406921	7314
577	9472
56676	7156
81569	55280
3814	5631
57402	51263
9446	6772
2042	7141
4601	7259
51132	124923
57616	220441
1503	8766
10134	134359
58486	122481
51247	54101
401152	1325
3689	7388
10148	4336
23137	54814
5050	51257
731682	4154
639	6844
528	79913
4336	23177
89848	7163
26528	4807
53904	387893
4524	2033
779	431707
1629	23299
25970	5631
165100	10644
55196	79184
728642	60488
9306	7388
10134	3603
30833	6997
8140	6193
683	9761
1725	8527
2549	84941
5161	3308
55808	57596
5238	220441
51236	79814
9468	7518
6595	326625
5630	55737
540	5042
54443	1725
4336	8220
80725	78988
8645	2108
5245	2549
11341	58524
22934	5407
51650	5137
57402	10427
55280	5631
4524	55769
7249	1036
7287	4601
653219	64581
132320	6997
1780	5912
51571	81029
55130	808
6314	27253
57132	84164
3883	54555
6197	3883
5910	779
3685	90655
159296	11157
51257	1009
57106	196472
3442	23300
6626	55041
57143	140890
81493	51527
3689	6124
9839	57169
439	22878
137872	53904
4068	808
23008	7141
116173	3442
51619	84967
80005	3351
1725	7718
116444	5631
5414	518
148206	3603
1264	8637
492303	9727
56949	10165
6133	55361
26227	5050
540	81494
8370	10481
10134	3758
4856	3578
9334	57106
10	3073
64756	708
55080	84164
23316	55770
5137	55080
7625	57621
81569	7922
27145	81624
4675	65988
114790	79792
85012	431707
11167	5884
5797	6988
5267	5073
5245	9110
1953	8412
4277	5909
84904	55148
439	6621
7625	286
654346	2295
94120	55718
8557	51263
51527	731682
27145	51125
54762	83693
112399	51125
58473	8412
6613	406921
6817	8970
540	27321
55041	3359
7625	11341
51246	54675
9218	808
4001	3493
10026	266747
56255	91647
51727	23032
728642	9203
84239	4856
6197	1499
8883	1009
128209	3073
838	139422
58486	55737
255631	9891
51571	84164
2353	10165
3963	23300
2207	2295
6988	54865
84904	5978
267	139422
492303	83737
326625	3578
58473	57405
2149	9620
4336	55840
5989	10165
109	140032
974	1009
9218	55196
79001	708
2108	84164
57402	23177
10078	7249
528	55769
3242	22878
91663	84962
4605	5896
2261	6817
116988	6423
140850	431707
10078	3883
23505	5932
9747	353141
9110	4856
838	1629
64648	3073
8220	57697
51258	2033
1053	4099
54855	939
6817	23137
9839	9815
6539	5790
683	81029
1826	7388
57418	5905
116173	57659
9644	654346
4068	139422
57862	5125
9744	10534
79137	27321
11075	608
137872	6844
60488	1009
4236	148170
1798	54939
54814	1325
3759	89858
51571	3578
57169	4000
56255	53904
10742	8976
5245	2207
92595	168433
51727	9446
132320	10026
84923	116444
64434	728
8766	57596
27341	3070
9047	838
340205	7288
3685	2475
2033	10471
84733	9620
51727	140890
3814	65988
91663	3224
27145	26292
2565	64400
79001	6309
54865	6997
29089	5267
115207	5631
683	83693
10134	27065
5161	94120
728642	577
7120	140032
6906	3070
79913	1105
150	29089
9047	83693
54754	338
3689	2549
6197	127703
653219	115294
4524	338
4605	7288
10148	1602
63916	2295
1008	7249
9462	10481
10078	150
7325	10742
1951	4685
10	4923
51260	10471
79816	6595
91582	85012
10213	135154
6421	55906
4882	1009
27145	4605
55130	51307
8929	1565
51132	79571
6988	1027
9727	5414
6285	65979
8022	54958
55260	3887
7388	10165
3963	5320
7374	89876
57106	139422
387893	51373
55906	168433
6314	6161
477	79913
132320	84152
58473	5884
26227	10063
528	431707
9495	83733
54517	55729
5137	3184
9468	1363
7534	122481
8645	1008
6197	8321
9815	23394
5050	1826
84062	2033
84923	55729
55808	139422
4833	6626
11075	6521
9547	353323
4128	51699
84923	9747
5912	83737
57097	5267
2149	84733
23261	8412
2967	168433
57106	65979
9462	64400
51257	7163
5238	58524
55096	64127
55737	51260
57697	51257
3070	79913
79849	91582
56949	267
6449	3822
8022	286
9126	79571
5905	5042
1629	58524
91582	4154
4001	9965
55251	6309
152007	2108
7023	3578
51065	3575
3235	147791
7288	26292
122481	116988
8766	4675
55096	55814
50507	1826
5245	50507
9124	2042
25766	3963
79849	627
84239	81494
6539	3112
3759	540
6595	8412
27042	5989
23008	1053
64432	57862
81579	129521
51527	51125
81579	5245
4846	55130
51727	3090
83733	1200
3090	3359
353116	83737
152007	23299
7753	974
4882	4014
79571	5073
58473	2967
6449	91647
2968	3235
2354	5994
7314	654346
51132	54815
2042	9761
5050	5631
3442	5744
57143	29057
91663	8883
2207	90655
2214	5744
5050	3090
1813	3235
23505	389840
6191	5989
51699	5909
11075	6626
92595	8412
196472	3493
6817	4856
7023	9965
152007	116143
57106	5411
492303	51125
5245	654346
5932	28755
55280	9468
91663	1053
27065	10427
6621	1231
9212	627
3786	5631
51125	129531
6133	983
10063	2815
586	2649
1780	1565
79001	5652
54461	5411
5790	28755
51527	2967
90362	55361
23264	3758
10134	4846
89858	84525
55194	53904
3887	7141
4924	220441
1264	79814
431707	10165
51132	586
5718	1036
10391	11157
6613	5744
51727	26227
6539	3493
2214	9122
997	81494
2149	1084
81624	1951
10213	54675
83939	7580
3963	808
326625	23137
64432	54855
51222	4053
11259	79892
406921	79184
51727	477
10195	337867
4277	6521
9919	84102
4846	8970
57405	58524
55280	4053
3786	9761
6988	7357
51527	26292
79365	779
9203	528
7314	57606
83737	7023
122481	5744
23568	1951
150	2353
10063	4316
3814	60468
5797	112399
81569	9747
5407	353141
147791	79184
7922	10113
57169	6035
6906	10644
5797	55729
54443	55361
152007	9110
4601	5884
51527	1346
6906	7374
4068	5033
57606	57596
10052	4923
56949	229
51258	30833
1813	54855
54762	79849
140032	1499
60	128209
147791	8321
7922	79184
7580	85012
11259	84962
54461	140850
4923	4014
4000	26258
4685	128272
10481	54754
4128	4675
7534	7287
9644	84904
112399	1009
51373	51307
55906	5790
8976	57405
6615	79849
9744	3963
654346	26292
3070	9764
51246	6615
5788	25766
7314	10113
79816	5407
1990	10644
6285	1053
5797	608
6521	55906
64399	5297
6615	55769
57697	3578
406921	55752
5889	57659
338	23300
54865	353141
286	997
57143	1953
7325	51246
54443	3090
58473	3814
2353	54865
4014	5073
57142	54754
908	9595
6197	57142
4924	10
1363	4154
57596	55041
54815	90655
83733	10195
57606	4014
8929	10165
55970	10195
9218	5033
439	58524
81493	5790
140032	64581
83737	7156
5411	10481
6124	6772
5042	3758
4001	3822
51065	120071
51619	2354
9203	4524
4001	267
129831	84904
51258	55148
65988	54814
57169	5896
4001	653219
728	1363
5797	79365
1036	55361
81494	2811
55280	9698
57616	9495
57106	4336
4236	1503
9446	4154
5137	147791
83733	431707
54972	23261
83733	51222
340205	3963
91582	2108
9126	728
6613	2214
55148	57697
152007	4154
4277	55361
57606	23137
147791	8970
64400	55196
6621	11341
23646	997
6449	983
4923	5790
875	57106
55906	708
79913	26
728	116988
728642	5631
116173	2042
56676	137872
10213	51257
129831	9203
84962	4099
5896	51260
1503	54675
23316	55041
7410	55729
9919	4336
1798	3359
9744	4924
7753	109
3963	7259
51236	1363
56949	55840
1016	54939
10534	10113
9839	6817
5790	51307
64756	6314
84256	337867
2967	7023
439	5050
3685	9761
1602	124923
84941	2475
6314	7141
3351	51263
81493	1385
653219	2815
993	9064
2214	6161
26258	85012
25793	731682
4000	132320
25766	120071
11259	974
56676	492303
79792	1027
838	57621
608	63916
4014	1325
222	3359
4336	5050
6621	57402
152007	85012
8022	10644
22934	2295
5245	7922
1629	3090
89970	1346
26258	54754
89876	10471
81493	25970
144501	196472
148206	9278
10427	84525
4675	84904
7287	6906
1264	627
120071	6786
1385	89876
51132	26999
3759	57418
56676	4986
6421	5407
9744	149076
25766	4923
4923	7141
9495	9278
57142	6786
1503	84164
57132	55737
149428	84967
3689	139422
5693	1008
1008	168433
11075	55970
64648	387893
54958	3758
7163	808
51065	6997
112399	1231
10134	2811
23646	9468
8645	55714
710	5414
246330	55196
52	26528
64756	5575
4924	5575
1951	79814
64581	5744
8140	9965
4846	83737
51246	26258
8324	49
10078	9168
57132	5744
4924	6285
1200	51699
54108	4316
6988	7518
6621	27321
4277	3090
83733	9965
23008	55770
144501	8321
9334	338
7388	2811
255631	1385
9891	23300
54517	51257
6539	654346
22934	5890
2261	22934
1951	55729
149428	1565
148170	9912
5137	6997
2649	29089
653219	57405
79682	30833
10	90655
4846	3684
6906	5320
27145	57862
55814	5125
7288	2815
51236	55196
4846	6942
11341	974
51527	518
26292	29057
57142	5042
2033	84941
653219	128209
9547	30833
23646	1120
728642	1951
51257	158931
57418	10113
55251	7287
4236	9468
56676	222
3814	3758
152007	3566
26227	58524
1813	51125
8929	153657
79849	7023
3685	57132
6621	8321
152007	139422
1629	84525
56000	84164
56255	6942
29057	7518
64400	389840
57616	4901
55251	838
89970	55714
3351	59307
79892	54754
23316	54815
27145	489
58524	55840
51246	6772
7753	4685
3090	1027
2149	229
109	387597
26999	49
439	2033
65979	9595
1798	3073
4675	5652
492303	540
83461	23316
8929	1363
577	58524
2649	1346
267	4856
7625	28755
3566	9110
1990	163050
55194	7580
9495	25793
10391	1036
64432	55769
7625	2649
51246	64127
4882	7718
80005	51650
10213	3689
64434	4675
55752	63916
54108	1053
4601	64127
115207	9168
25793	1084
4807	1084
57169	6309
54855	55770
10534	7156
23316	92595
7625	9727
10534	124923
1565	1325
9644	9212
51727	23568
148206	9168
9446	2108
1780	5790
57621	8637
3359	1105
64834	9965
6615	2214
3045	51650
246330	6423
6197	5890
9744	84962
6421	5161
728	89848
51125	57606
51222	55196
4236	5033
4277	55840
4601	9727
5137	116988
7288	7259
89876	3359
477	2967
6421	79184
78988	79184
4901	6817
30833	1008
147791	7374
84923	5693
83733	57369
23646	6305
5161	27253
55280	84733
10195	8140
9891	5267
23008	5161
52	89970
3603	3073
23568	55769
150	139422
60468	55770
79849	4014
27145	150
1120	79814
30833	6732
9124	5909
54893	9620
1826	3578
25766	57621
51527	23300
9047	387597
51132	9747
608	57142
169981	57596
54939	29057
26999	3184
6595	3882
84529	22878
6615	23394
55906	84152
4846	8637
57862	4616
8324	3045
5910	26227
93034	7534
84733	79184
2968	5905
58473	10078
808	168433
115207	81494
57035	1036
22934	5652
58473	10427
144501	6997
5033	9110
627	6786
6309	10113
54865	974
60468	337867
52	10471
64648	54461
10417	27321
577	9620
808	84164
51571	79849
60	30833
89858	140850
23032	710
80005	7023
140850	55196
54443	83733
56000	56949
27042	28755
55808	85012
148170	3184
55814	540
3822	4856
7314	1105
55280	55361
1603	91647
5238	7357
6197	25766
4524	2967
2214	128272
5238	5912
477	8022
51125	51263
53904	112399
25793	55260
3184	353323
9218	55752
9919	974
5575	10534
266747	6942
6421	10481
4605	3887
26292	387597
51236	5161
326625	57142
148170	83693
6309	27065
27065	26528
91647	4053
492303	1231
4854	10165
2149	5161
439	2565
4068	57097
939	4014
54972	11341
55096	2475
9462	2815
3814	51699
9839	4099
55096	1990
10391	94120
2354	3689
10481	4901
939	7249
3575	5125
2968	5788
9761	128272
489	54461
8883	6732
57596	51260
8883	3359
54108	11167
8766	29089
140890	5909
1363	84102
51247	27321
3684	54675
6615	3883
779	6786
54108	9698
54443	23568
9547	3786
3112	9912
6615	5073
7718	540
7287	9620
79137	5884
84923	1053
54762	1826
153657	54675
3689	7357
56676	639
653219	54555
9547	25766
80725	26227
4128	3578
26999	9468
9126	5631
51132	1826
8557	286
54939	2811
2565	1008
5883	6392
8766	9064
55260	54754
54517	3184
57418	80218
2042	54893
5073	23300
51619	112399
2565	3786
3073	128272
57106	23568
5267	3887
6988	286
52	57659
2967	627
57097	84256
286	6732
51125	8022
5238	9168
57106	55814
4924	6817
8022	55080
27065	57659
64581	286
5161	9212
51247	79816
10417	2649
84807	3184
1200	54101
6197	79814
4924	80218
5693	84239
7625	6191
80319	9203
3045	78988
4833	431707
4128	50507
9891	57596
80319	10644
57097	79814
4336	6124
57402	5978
1629	4000
84256	5414
8662	6674
79571	8321
51571	5652
6191	1036
1565	6161
1813	149428
1813	9839
6621	5042
246330	2042
196472	7374
127703	4099
80725	57035
57143	55096
25793	9620
220441	983
84102	7922
2295	7141
56949	3112
9446	6786
55906	153657
54865	6732
6817	2108
8741	577
838	84904
9821	3882
89970	122481
80005	6035
708	54893
6539	9306
55752	9064
8976	2873
2261	26258
2968	57097
6772	3308
7625	406921
57402	55148
5161	220441
10134	1826
29057	6423
9744	808
57862	64834
51571	57142
4053	57035
9747	3575
1346	1105
9446	54762
22934	79184
3351	54958
9203	9891
6844	55770
4616	89848
710	79814
4923	9912
6193	3882
5033	2967
57616	51247
1813	5297
731682	79184
163050	337867
4128	85012
1813	8022
4675	26528
654346	627
51258	8689
6626	7023
2794	58524
728	7156
5912	7518
4014	627
81493	4833
55280	1603
6035	140890
353116	29057
64432	9912
116988	55729
4001	2873
23646	54101
56255	158931
60488	8022
81569	11259
57169	7518
9218	779
116444	54101
10213	5889
57169	4923
65979	23177
8662	52
492303	23394
6615	49
5245	92595
54815	5267
8883	974
3242	79892
54865	2295
9644	353116
4068	5889
9212	1009
8370	1346
120071	1953
55808	10195
7534	112399
3092	3090
1016	79892
159296	10165
6906	3575
10134	165100
401152	6674
81029	140890
116444	7374
148206	1826
91647	10026
577	84152
5238	4601
80725	27042
116173	338
1778	3073
11341	10165
84967	6786
7287	79571
149076	57132
54972	983
11341	55770
5718	326625
25970	79137
54555	85012
27145	7156
728	128272
5890	387597
80725	2475
9203	79137
7374	54754
1778	149428
57097	23087
4854	10481
5718	147791
56949	55752
116173	84733
489	27321
1603	4923
2968	79892
6988	6133
387893	51257
57697	6772
51236	79913
4277	5883
90362	5245
11075	577
152007	54865
6197	9912
23008	58524
55194	2811
439	128209
8662	57659
11075	3351
81624	55770
79682	83693
81624	116173
51650	5978
159296	3758
196472	3758
165100	122481
5912	83693
148206	85012
5137	5744
5630	220441
84102	3090
2261	55130
84807	9912
25766	9122
11157	7120
387597	1385
3493	1053
6621	1990
7718	7357
3092	5890
9124	9839
6521	5414
27321	116143
58473	90362
9446	10195
4886	153657
137872	23177
6521	728
220441	6997
54958	4316
81029	639
4000	27253
79682	7580
3224	5575
84256	23316
84807	124923
60468	23394
492303	10026
10481	55148
477	7023
2968	54101
8220	627
9495	10
23264	148206
9644	165100
23008	518
875	84967
79816	6626
9747	2214
492303	7518
5575	84941
55130	23299
9218	29089
57143	5652
5693	57697
51373	58524
4053	79792
140890	23370
9110	7357
51727	3566
23316	11341
2649	1565
8557	27042
3963	6732
56000	78988
79571	81494
3685	9278
1363	5407
5909	3578
10195	55714
908	84164
56000	3045
55260	7156
9462	1053
54939	23394
29057	55041
9547	10052
152007	51247
23087	1602
84923	83737
9815	23299
9839	1798
51650	731682
65988	353141
11157	8689
57402	5883
3351	9064
489	79184
4886	7314
122481	49
608	7580
7753	55130
2815	79913
60488	135154
11167	55737
8557	10644
6844	5989
11341	3073
8022	3575
1200	2794
83737	64127
79816	25793
57418	84525
326625	7163
727866	540
11157	1951
1120	57418
2794	54958
1990	7141
60	64434
3786	6309
5161	23137
57132	266747
10134	57659
9126	731682
1016	109
4236	6449
56676	1027
83737	27042
11075	55130
84904	997
8412	3684
401152	3758
6613	7287
1363	9965
6595	54555
8220	710
5631	5414
3073	2873
64399	3092
55840	518
60488	54461
79816	7922
5910	84102
5652	3684
128209	55729
55194	220441
23008	1084
51246	6364
6124	54754
2968	8689
165100	6392
439	1385
1778	79792
79816	4616
10052	63916
11250	1778
7753	3442
1363	1778
83461	116173
2042	84962
1951	11067
116173	84967
5932	8970
8412	64216
60	2207
23646	51246
246330	134359
3566	23300
79892	64756
9761	7163
6615	89858
112399	84164
8140	84733
55718	7163
55251	57621
11250	9965
10213	1009
11250	80005
1629	6314
8324	7120
3070	337867
26528	57035
9702	4685
10134	54517
169981	5744
11075	6595
683	5890
9203	5978
89970	708
26999	84962
55130	5125
8022	8637
3242	1027
3575	51263
64434	3759
4524	55130
4923	116143
148206	9912
6423	1385
1200	3578
6191	3822
79792	9912
8662	3359
7287	7288
122481	3184
80319	1953
1264	1009
1503	81579
10148	81029
9203	129531
55080	5994
7718	1602
7325	4675
79001	6133
7287	10534
149076	26258
5411	26
150	26528
147791	9912
84962	139422
149076	84256
63916	5267
4128	1798
8741	3887
6421	608
26292	89848
727866	6423
1629	55041
54939	5575
728642	7259
9203	55080
64432	25766
80725	5883
109	5050
7534	5414
54101	7518
115294	6844
3603	5890
5912	11341
147791	26
9124	5245
838	1053
5411	57697
708	129531
51246	57862
9334	54675
11259	163050
4675	5161
7718	83693
26292	9595
11167	6305
64648	6423
5797	6449
4154	5884
55714	134359
8324	439
9306	1009
83737	8412
54108	5631
3090	9122
710	2108
2968	79184
4924	150
1798	26528
55251	23370
6988	7388
10391	57596
26292	1346
974	158931
10417	52
23505	9620
56000	49
9702	4856
55840	23300
683	3090
3814	30833
10742	9919
6193	129531
11075	6732
58524	5994
489	389840
51619	2214
22934	3883
149076	7141
8370	57621
4068	149076
58473	84941
6615	997
6035	135154
27341	3235
51571	5542
9212	6786
908	64400
57097	6392
80005	8637
57106	6595
8140	57697
246330	5890
2353	9698
9218	9462
4236	5905
489	8766
7287	10427
10195	3822
83737	26292
6732	116988
728642	4068
4854	23008
10195	267
51125	54893
23008	8022
266747	26
56949	5909
84256	84152
80319	129531
3224	4099
528	9891
89970	23568
27145	875
80725	6309
55970	83737
2261	4128
3822	84062
3045	1385
52	134359
6161	54675
64648	6786
286	1385
2967	7163
3759	9168
4277	6191
2149	90655
60	144501
9727	1105
5797	11157
246330	10417
6197	79001
23137	4856
84923	84152
115207	9965
54517	23394
